id,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
"3019253",MINI SUPER SAN MARTIN,,"462112",Comercio al por menor en minisupers,0 a 5 personas,CALLE,PLAN DE GUADALUPE,CALLE,ANTONIO DIAZ SOTO,CALLE,GENERAL DLVARO OBREGON,CALLE,GENERAL DLVARO OBREGON,"102",,,,,,COLONIA,UNIDAD REVOLUCION 2 SECTOR,,,,"66219","19",NUEVO LEEN,"019",San Pedro Garza GarcSa,"0001",San Pedro Garza GarcSa,"0327","017","8183157594",,,Fijo,25.6798843,-100.40898341,2010-07
"9238256",NL SIX TORO,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,"461212",Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,Las Torres,CALLE,Fierro,CALLE,Oro,CALLE,Manganeso,"208",,,,"0",,UNIDAD HABITACIONAL,UNIDAD HABITACIONAL SAN PEDRO,,,,"66200","19",NUEVO LEAN,"019",San Pedro Garza GarcSa,"0001",San Pedro Garza GarcSa,"0026","042",,,,Fijo,25.68021195,-100.41702693,2020-04
"3019349",MINI SUPER NUzEZ,,"462112",Comercio al por menor en minisupers,0 a 5 personas,CALLE,JUAN SARABIA,CALLE,FELIX I.,CALLE,LANDON,CALLE,MANUEL GONZALEZ,,SN,,,,,COLONIA,VILLAS DEL OBISPO,,,,"66210","19",NUEVO LEEN,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0331","038",,,,Fijo,25.67940786,-100.39983869,2010-07
"3019211",MINI SUPER LIzAN,,"462112",Comercio al por menor en minisupers,0 a 5 personas,CALLE,POTASIO,CALLE,COBALTO,CALLE,PLOMO,CALLE,SODIO,"0",SN,,,"0",,CIUDAD,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0011","022","8183158339",,,Fijo,25.68192577,-100.41192625,2010-07
"3019318",MINI SUPER LORENA,,"461212",Comercio al por menor de cerveza,0 a 5 personas,CALLE,HERMANOS SERDAN,CALLE,BELISARIO DOMINGUEZ,CALLE,FRANCISCO I. MADERO,CALLE,SEBASTICN LERDO DE TEJADA,"408",B,,,,,COLONIA,EL OBISPO,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza GarcEa,"0001",San Pedro Garza GarcEa,"0331","006",,,,Fijo,25.6811144,-100.40380592,2010-07
"3019293",MINI SUPER LEO,,"462112",Comercio al por menor en minisupers,6 a 10 personas,AVENIDA,GENERAL EMILIANO ZAPATA,ANDADOR,FRANCISCO CARDENAS,ANDADOR,ANACLETO GUERRERO,CALLE,RAMIRO TAMEZ,,SN,,,,,COLONIA,VISTA MONTAZA,,,,"66210","19",NUEVO LENN,"019",San Pedro Garza GarcAa,"0001",San Pedro Garza GarcAa,"0327","045","8113138981",ANGEL.MINILEO77@GMAIL.COM,,Fijo,25.68220723,-100.40719656,2010-07
"9280217",OXXO,CADENA COMERCIAL OXXO SA DE CV,"462112",Comercio al por menor en minisupers,6 a 10 personas,AVENIDA,GENERAL EMILIANO ZAPATA,CALLE,GENERAL FELIPE ONGELES,AVENIDA,DIVISION DEL NORTE,AVENIDA,DIVISIAN DEL NORTE,"102",SN,,,,,COLONIA,REVOLUCION,,,,,"19",NUEVO LEON,"019",San Pedro Garza GarcEa,"0001",San Pedro Garza GarcEa,"0327","013",,,,Fijo,25.68214373,-100.41130294,2020-11
"2990175",PALETERIA ABY CLAUDIA ELIZABETH BARAJAS RODRIGUEZ,,"461170",Comercio al por menor de paletas de hielo y helados,0 a 5 personas,CALLE,CROMO,CALLE,GRAFITO,CALLE,MARGA,CALLE,FIERRO,"404",SN,,,"0",,COLONIA,PALETRIA ABY,,,,"66210","19",NUEVO LE N,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0312","015","8115505754",,,Fijo,25.6846657,-100.41723324,2014-12
"3018856",PAPELERIA GEMELAS,,"465311",Comercio al por menor de arteculos de papelerea,0 a 5 personas,CALLE,TUNGSTENO,CALLE,CROMO,CALLE,ALABASTRO,CALLE,ALABASTRO,"718",,,,,,COLONIA,PAPELERIA SIN NOMBRE,,,,"66210","19",NUEVO LEAN,"019",San Pedro Garza Garc,"0001",San Pedro Garza Garc,"0312","001",,,,Fijo,25.68829261,-100.41627458,2010-07
"2992963",MISCEL2NEA,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscelineas",0 a 5 personas,CALLE,FERNANDO DAVILA REYES,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,SIN REFERENCIA,"225",,,,,,COLONIA,LOS PINOS,,,,"66239","19",NUEVO LESN,"019",San Pedro Garza GarcSa,"0001",San Pedro Garza GarcSa,"0488","043",,,,Fijo,25.67173702,-100.39323336,2014-12
"8688822",MERCERIA Y PAPELERIA CLOUTHIER,,"465311",Comercio al por menor de artEculos de papelerVa,0 a 5 personas,AVENIDA,MANUEL J. CLOUTHIER,CALLE,LICENCIADO ADOLFO RUIZ CORTINES,CALLE,ANTONIO I. VILLARREAL,CALLE,ANTONIO D.AZ SOTO,"321",,,,,,COLONIA,VISTA MONTAZA,,,,"66216","19",NUEVO LENN,"019",San Pedro Garza GarcLa,"0001",San Pedro Garza GarcLa,"0327","033",,,,Fijo,25.67915919,-100.40798134,2019-11
"3018869",MERCERIA Y PAPELERIA EL COMETA,,"465912",Comercio al por menor de regalos,0 a 5 personas,CALLE,CROMO,CALLE,GRAFITO,CALLE,MARGA,CALLE,FIERRO,,SN,,,,,COLONIA,PALETRIA ABY,,,,"66210","19",NUEVO LE N,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0312","015","8183157869",,,Fijo,25.68473615,-100.41722249,2010-07
"3019143",PAPELERIA ELY,,"465311",Comercio al por menor de articulos de papelerna,0 a 5 personas,CALLE,LUIS CABRERA,CALLE,GENERAL RLVARO OBREGON,CALLE,ANTONIO DIAZ SOTO,CALLE,GENERAL FELIPE TNGELES,,SN,,,,,COLONIA,REVOLUCION,,,,"66219","19",NUEVO LEON,"019",San Pedro Garza GarcEa,"0001",San Pedro Garza GarcEa,"0327","015",,,,Fijo,25.68152991,-100.41033159,2010-07
"3019326",PAPELERIA EL OBISPO,,"465311",Comercio al por menor de articulos de papelerna,0 a 5 personas,CALLE,PEDRO M. PERALES,AVENIDA,GENERAL EMILIANO ZAPATA,CALLE,SEBASTIAN LERDO DE TEJADA,CALLE,FRANCISCO I. MADERO,,SN,,,,,COLONIA,EL OBISPO,,,,"66214","19",NUEVO LEON,"019",San Pedro Garza GarcEa,"0001",San Pedro Garza GarcEa,"0331","013",,,,Fijo,25.67942933,-100.40356862,2010-07
"2990155",MISCELANEA EMMA,,"462112",Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,GENERAL EMILIANO ZAPATA,CALLE,LICENCIADO JOSE BENITEZ,CALLE,PEDRO M. PERALES,CALLE,GENERAL BERNARDO REYES,"400",D,,,,,COLONIA,EL OBISPO,,,,"66214","19",NUEVO LEON,"019",San Pedro Garza GarcEa,"0001",San Pedro Garza GarcEa,"0331","012",,,,Fijo,25.68093717,-100.40502772,2014-12
"8688769",MERCERIA Y PAPELERIA SIN NOMBRE,,"465311",Comercio al por menor de artBculos de papelerea,0 a 5 personas,CALLE,BASALTO,CALLE,GRANITO,CALLE,TUNGSTENO,CALLE,RIOLITA,"610",,,,,,COLONIA,TACOS Y GORDITAS LA ESQUINA,,,,"66212","19",NUEVO LEGN,"019",San Pedro Garza GarcEa,"0001",San Pedro Garza GarcEa,"0312","004",,,,Fijo,25.68723799,-100.41590926,2019-11
"2990107",PAPELERIA DETALLES Y ENVOLTURAS,,"465311",Comercio al por menor de artRculos de papelerea,0 a 5 personas,CALLE,RODOLFO GAYTAN,CALLE,ENRIQUE RAMIREZ,CALLE,PLATINO,CALLE,BATALLONES ROJOS,"1404",B,,,"0",,COLONIA,ZONA REVOLUCION,,,,"66216","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0609","007","8119514472",DETALLES_ENVOLTURAS@HOTMAIL.COM,,Fijo,25.68490239,-100.41038614,2014-12
"7563888",LA TIENDITA DEL CALLEJON,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceleneas",0 a 5 personas,ANDADOR,NINGUNO,CALLE,LUCIO BLANCO,CALLE,GENERAL FRANCISCO VILLA,CALLEJON,NINGUNO,"366",C,,,,,COLONIA,LUCIO BLANCO 2DO SECT,,,,"66218","19",NUEVO LEAN,"019",San Pedro Garza GarcTa,"0001",San Pedro Garza GarcTa,"0577","012",,,,Fijo,25.67124387,-100.40446685,2019-11
"3019359",MERCERIA Y PAPELERIA,,"465311","Comercio al por menor de artnculos de papeler,a",0 a 5 personas,CALLE,MANUEL J CLOUTHIER,CALLE,LANDON,CALLE,ALEJANDRO VI,CALLE,EULALIO GUZM,"911",,,,,,COLONIA,VILLAS DEL OBISPO,,,,"66214","19",NUEVO LEEN,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0331","049","8183155833",,,Fijo,25.67743425,-100.39942078,2010-07
"3019175",MINISUPER TONY,,"462112",Comercio al por menor en minisupers,0 a 5 personas,CALLE,AZUFRE,CALLE,URANIO,CALLE,ZINC,CALLE,ZINC,"801",,,,"0",,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0011","006",,,,Fijo,25.6860085,-100.41395518,2010-07
"3019282",PAPELERIA Y MERCERIA JESA,,"465311",Comercio al por menor de artAculos de papelerra,0 a 5 personas,CALLE,ANTONIO I. VILLARREAL,CALLE,LUCIO BLANCO,CALLE,GENERAL ALVARO OBREGON,CALLE,GENERAL ALVARO OBREGON,"142",,,,,,COLONIA,REVOLUCION 2 SECTOR,,,,"66219","19",NUEVO LEON,"019",San Pedro Garza GarcOa,"0001",San Pedro Garza GarcOa,"0327","020",,,,Fijo,25.68064144,-100.40791753,2010-07
"7563883",PAPELERIA Y MERCERIA EL COMETA,,"465311",Comercio al por menor de artTculos de papelerra,0 a 5 personas,CALLE,CROMO,CALLE,GRAFITO,CALLE,MARGA,CALLE,FIERRO,"0",SN,,,"0",,COLONIA,PALETRIA ABY,,,,"66210","19",NUEVO LE N,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0312","015",,,,Fijo,25.68466945,-100.41723267,2019-11
"8830343",PAPELERIA SIN NOMBRE,,"465311",Comercio al por menor de artoculos de papelersa,0 a 5 personas,CALLE,ANTIMONIO,CALLE,GRAFITO,CALLE,AZUFRE,CALLE,COBRE,"0",SN,,,"0",,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0011","002",,,,Fijo,25.68502835,-100.41278284,2019-11
"8830342",PAPELERIA SIN NOMBRE,,"465311",Comercio al por menor de artoculos de papelersa,0 a 5 personas,CALLE,ZINC,CALLE,URANIO,CALLE,AZUFRE,CALLE,COBRE,"0",SN,,,"0",,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0011","007",,,,Fijo,25.68686094,-100.41355022,2019-11
"3019289",PAPELERIA Y MERCERIA,,"465311",Comercio al por menor de artzculos de papelersa,0 a 5 personas,CALLE,NICEFORO ZAMBRANO,CALLE,NICEFORO ZAMBRANO,CALLE,PORFIRIO GONZALEZ,ANDADOR,ANACLETO GUERRERO,"322",,,,,,COLONIA,VISTA MONTAEA,,,,"66216","19",NUEVO LENN,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0327","040",,,,Fijo,25.68400865,-100.40619965,2010-07
"6234719",PETRO 7 SUC. 4811 CORREGIDORA Y BLVD DIAZ ORDAZ,PETROMAX SA DE CV,"468411",Comercio al por menor de gasolina y diesel,6 a 10 personas,AVENIDA,CORREGIDORA,AVENIDA,DIAZ ORDAZ,CALLE,SIN DATO,CALLE,SIN DATO,"600",,,,,,COLONIA,LUCIO BLANCO,,,,"64480","19",NUEVO LEAN,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0577","004",,HECTOR.GOMEZ@PETRO-7.COM.MX,,Fijo,25.6739628,-100.4026692,2013-07
"7563940",PAPELERIA Y MERCERIA,,"465311",Comercio al por menor de arteculos de papeler a,0 a 5 personas,CALLE,FIERRO,CALLE,PLOMO,AVENIDA,MANUEL J. CLOUTHIER,CALLE,ORO,,SN,,,,,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0026","019",,,,Fijo,25.68207733,-100.41714823,2019-11
"3025961",PROVEEDORA DE COMBUSTIBLES S. A. DE C. V.,PROVEEDORA DE COMBUSTIBLES SA DE CV,"468411",Comercio al por menor de gasolina y diesel,11 a 30 personas,OTRO (ESPECIFIQUE),LICENCIADO GUSTAVO DrAZ ORDAZ,CALLE,MARLA CANT  TREVIOO,AVENIDA,CORREGIDORA,CALLE,LUCIO BLANCO,"335",,,,"0",,COLONIA,COLONIA LA LEONA,,,,"66230","19",NUEVO LELN,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0577","003",,GAS.3590@GMAIL.COM,WWW.TIMESCARD/PROCOMSA,Fijo,25.67454009,-100.40469999,2010-07
"7564163",PAPELERIA Y REGALOS,,"465311",Comercio al por menor de artRculos de papelersa,0 a 5 personas,CALLE,ROQUE GONZALEZ GARZA,CALLE,GENERAL NLVARO OBREGON,CALLE,ANTONIO DIAZ SOTO,CALLE,GENERAL DLVARO OBREGON,"144",,,,,,COLONIA,REVOLUCION,,,,"66219","19",NUEVO LEON,"019",San Pedro Garza GarcOa,"0001",San Pedro Garza GarcOa,"0327","014",,,,Fijo,25.68159788,-100.41083175,2019-11
"7563999",PAPELERIA Y REGALITOS,,"465311",Comercio al por menor de artRculos de papelersa,0 a 5 personas,CALLE,COBRE,CALLE,GRAFITO,CALLE,AZUFRE,CALLE,ZINC,"402",,,,"0",,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0011","001",,,,Fijo,25.68474712,-100.41319634,2019-11
"7564042",PAPELERIA Y MERCERIA ROUS,,"465311",Comercio al por menor de artLculos de papelersa,0 a 5 personas,CALLE,COBRE,CALLE,PLOMO,CALLE,COBALTO,CALLE,ZINC,"222",,,,"0",,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0011","014","8110335799",,,Fijo,25.68257049,-100.41317129,2019-11
"6228523",PINTURAS OSEL SA DE CV,PINTURAS OSEL SA DE CV,"467113",Comercio al por menor de pintura,0 a 5 personas,BOULEVARD,DIAZ ORDAZ,BOULEVARD,MARIA CANTU TREVIeO,AVENIDA,CORREGIDORA,CALLE,LUCIO BLANCO,"335",,,,,,COLONIA,LA LEONA,,,,"66230","19",NUEVO LE,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0577","003",,,WWW.PINTURASOSEL.COM,Fijo,25.67447,-100.40428,2010-07
"8688884",REGALOS Y NOVEDADES EAG,,"465912",Comercio al por menor de regalos,0 a 5 personas,AVENIDA,GENERAL EMILIANO ZAPATA,ANDADOR,ANACLETO GUERRERO,CALLE,NICEFORO ZAMBRANO,CALLE,RAMIRO TAMEZ,"101",B,,,,,COLONIA,VISTA MONTAZA,,,,"66216","19",NUEVO LENN,"019",San Pedro Garza GarcAa,"0001",San Pedro Garza GarcAa,"0327","046",,,,Fijo,25.68224257,-100.4068803,2019-11
"8688820",REFACCIONARIA FUEL INJECTION,,"468211","Comercio al por menor de partes y refacciones nuevas para automlviles, camionetas y camiones",0 a 5 personas,AVENIDA,MANUEL J. CLOUTHIER,CALLE,ANTONIO I. VILLARREAL,CALLE,RICARDO FLORES MAGON,CALLE,ANTONIO DLAZ SOTO,"235",,,,,,COLONIA,REVOLUCION,,,,"66219","19",NUEVO LEON,"019",San Pedro Garza Garc,"0001",San Pedro Garza Garc,"0327","032","8117380324",,,Fijo,25.67925573,-100.40848452,2019-11
"8688826",PAPELERIA Y REGALOS WOOLIS,,"465311",Comercio al por menor de artaculos de papelersa,0 a 5 personas,CALLE,COBALTO,CALLE,POTASIO,CALLE,SODIO,CALLE,PLOMO,,SN,,,,,CIUDAD,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0011","022",,,,Fijo,25.68249582,-100.41222957,2019-11
"8688885",PAPELERIA Y REGALOS SIN NOMBRE,,"465311","Comercio al por menor de artRculos de papeler,a",0 a 5 personas,CALLE,AZUFRE,CALLE,POTASIO,CALLE,PLATINO,CALLE,BORO,,SN,,,,,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0011","035",,,,Fijo,25.68471598,-100.41119621,2019-11
"3017898",SIX TORO,,"461212",Comercio al por menor de cerveza,0 a 5 personas,CALLE,ORO,AVENIDA,LAS TORRES,CALLE,MANGANESO,CALLE,FIERRO,,SN,,,,,COLONIA,UNIDAD HABITACIONAL SAN PEDRO,,,,"66210","19",NUEVO LEAN,"019",San Pedro Garza GarcSa,"0001",San Pedro Garza GarcSa,"0026","042","8120108036",,,Fijo,25.68007031,-100.4170044,2010-07
"9238259",SIX SAN PETER,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,"461212",Comercio al por menor de cerveza,0 a 5 personas,CALLE,Fierro,CALLE,Cristal,CALLE,Marga,CALLE,Cromo,"516",,,,"0",,COLONIA,FOMERREY 22,,,,"66210","19",NUEVO LE N,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0312","007",,,,Fijo,25.6868357,-100.41655821,2020-04
"3019347",PAPELERIA Y ABARROTES EL ANGEL,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscelsneas",0 a 5 personas,CALLE,FRANCISCO I. MADERO,CALLE,LANDON,CALLE,FELIX I.,CALLE,JUAN SARABIA,"804",,,,,,COLONIA,VILLAS DEL OBISPO,,,,"66210","19",NUEVO LEEN,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0331","035","8183157803",,,Fijo,25.67983732,-100.39961918,2010-07
"6228420",SIX CROMOS,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,"461212",Comercio al por menor de cerveza,0 a 5 personas,CALLE,CROMO,CALLE,PLOMO,CALLE,COBALTO,CALLE,FIERRO,"211",,,,,,COLONIA,SAN PEDRO 400,,,,"66231","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0026","029",,SAUL.RODRIGUEZ@HEINECKEN.COM,WWW.HEINEKEN.COM,Fijo,25.68288413,-100.41746257,2010-07
"3019355",SUPER CARNES RIVERA,,"462112",Comercio al por menor en minisupers,6 a 10 personas,CALLE,EULALIO GUZMAN,CALLE,LANDON,CALLE,FELIX I.,CALLE,MANUEL GONZMLEZ,"815",,,,,,COLONIA,EL OBISPO,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0331","041","8183155527",CARNESRIVERA@HOTMAIL.COM,,Fijo,25.6779716,-100.39970651,2010-07
"7563992",PAPELERIA SIN NOMBRE,,"465311",Comercio al por menor de artOculos de papelersa,0 a 5 personas,CALLE,COBRE,CALLE,AZUFRE,CALLE,TUNGSTENO,CALLE,ANTIMONIO,"531",,,,"0",,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0011","008",,,,Fijo,25.68671681,-100.41313942,2019-11
"7564000",PAPELERIA SIN NOMBRE,,"465311",Comercio al por menor de artOculos de papelersa,0 a 5 personas,CALLE,SODIO,CALLE,GRAFITO,CALLE,AZUFRE,CALLE,ANTIMONIO,"428",,,,"0",,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0011","010",,,,Fijo,25.68490638,-100.41236486,2019-11
"3019262",SUPER CARNES CANDE,,"462112",Comercio al por menor en minisupers,0 a 5 personas,CALLE,FIERRO,CALLE,COBALTO,CALLE,PLOMO,CALLE,ORO,,SN,,,,,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0026","020","8383156118",,,Fijo,25.68331628,-100.41698749,2010-07
"3019351",TECATE SIX ABEJA,,"461212",Comercio al por menor de cerveza,0 a 5 personas,CALLE,SEBASTIAN LERDO DE TEJADA,CALLE,FRANCISCO I. MADERO,CALLE,PANFILO NAJERA,CALLE,FRANCISCO I. MADERO,"601",C,,,,,COLONIA,EL OBISPO,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza GarcEa,"0001",San Pedro Garza GarcEa,"0331","009",,,,Fijo,25.68073609,-100.40411788,2010-07
"2990179",SIX BENJAMIN HILL,,"461212",Comercio al por menor de cerveza,0 a 5 personas,CALLE,MANUEL J. CLOUTHIER,CALLE,BENJAMIN HILL,CALLE,ANDADOR CORREGIDORA,CALLE,SEBASTI N LERDO DE TEJADA,"701",A,,,,,COLONIA,EL OBISPO,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza GarcEa,"0001",San Pedro Garza GarcEa,"0331","045","8183157322",,,Fijo,25.67781858,-100.40143225,2014-12
"3019263",SUPER CARNES LA CHIRIPA,,"461121",Comercio al por menor de carnes rojas,0 a 5 personas,CALLE,ORO,CALLE,PLOMO,CALLE,COBALTO,CALLE,ALUMINIO,"201",,,,,,COLONIA,SAN PEDRO 400,,,,"66621","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0026","010","8183157441",,,Fijo,25.68225516,-100.41672376,2010-07
"3019777",TECATE SIX CORREGIDORA,,"461212",Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,CORREGIDORA,CALLE,UTUY,OTRO (ESPECIFIQUE),YIU,CALLE,GENERAL FRANCISCO VILLA,,SN,,,,,COLONIA,LUCIO BLANCO 2DO SECT,,,,"66218","19",NUEVO LEAN,"019",San Pedro Garza GarcTa,"0001",San Pedro Garza GarcTa,"0577","044",,,,Fijo,25.67238379,-100.40279253,2010-07
"8829634",PAPELERIA MERCERIA Y REGALOS,,"465311",Comercio al por menor de art,0 a 5 personas,AVENIDA,GENERAL EMILIANO ZAPATA,CALLE,ANTONIO I. VILLARREAL,CALLE,NICEFORO ZAMBRANO,CALLE,ANTONIO I. VILLARREAL,"306",,,,,,COLONIA,REVOLUCION,,,,"66219","19",NUEVO LEON,"019",San Pedro Garza GarcLa,"0001",San Pedro Garza GarcLa,"0327","021",,,,Fijo,25.68199464,-100.40762683,2019-11
"2990124",TECATE SIX,,"461212",Comercio al por menor de cerveza,0 a 5 personas,CALLE,ANTONIO DIAZ SOTO,CALLE,ANTONIO I. VILLARREAL,CALLE,RICARDO FLORES MAGON,AVENIDA,MANUEL J. CLOUTHIER,"240",A,,,,,COLONIA,REVOLUCION,,,,"66219","19",NUEVO LEON,"019",San Pedro Garza Garc,"0001",San Pedro Garza Garc,"0327","032",,,,Fijo,25.67956441,-100.40824658,2014-12
"3020490",TIENDA DE ABARROTES ESTANQUILLO VITAL,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceldneas",0 a 5 personas,CALLE,CANTERA,CALLE,CANTERA,ANDADOR,NINGUNO,CALLE,FRANCISCO I. MADERO,"91",,,,,,COLONIA,LOS PINOS 2DO SECT,,,,"66239","19",NUEVO LESN,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0488","007",,,,Fijo,25.67142685,-100.39613235,2010-07
"3019301",TIENDITA ESCOLAR,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceldneas",0 a 5 personas,CALLE,COBRE,AVENIDA,MANUEL J. CLOUTHIER,CALLE,PLOMO,CALLE,POTASIO,,SN,,,,,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0026","033",,,,Fijo,25.68154261,-100.41307692,2010-07
"8369637",VENTA DE ELOTES Y FRITURAS SIN NOMBRE,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscelNneas",0 a 5 personas,CALLE,GENERAL FRANCISCO VILLA,CALLE,GENERAL FRANCISCO VILLA,CALLE,LUCIO BLANCO,CALLE,LUCIO BLANCO,"335",,,,,,COLONIA,LUCIO BLANCO,,,,"66218","19",NUEVO LEAN,"019",San Pedro Garza GarcLa,"0001",San Pedro Garza GarcLa,"0577","044",,,,Semifijo,25.6717432,-100.40328035,2019-11
"2992970",TIENDA DE ABARROTES,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscelNneas",0 a 5 personas,AVENIDA,IGNACIO MORONES PRIETO,CALLE,SANTA CATARINA,ANDADOR,"2",CALLE,FERNANDO DRVILA REYES,"275",,,,,,COLONIA,LOS PINOS,,,,"66239","19",NUEVO LESN,"019",San Pedro Garza GarcSa,"0001",San Pedro Garza GarcSa,"0488","037",,,,Fijo,25.6711024,-100.39504394,2014-12
"2990109",TIENDA DE ABARROTES PANTOJA,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscelNneas",0 a 5 personas,CALLE,PEDRO N. PERALES,CALLE,LUCRECIA TORIN,CALLE,GENERAL FELIPE SNGELES,CALLE,BATALLONES ROJOS,"1503",C,,,"0",,COLONIA,VISTA MONTARA 5 SECTOR,,,,"66216","19",NUEVO LENN,"019",San Pedro Garza GarcOa,"0001",San Pedro Garza GarcOa,"0609","009",,,,Fijo,25.68467609,-100.40858696,2014-12
"9238257",TKT SIX LUIS,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,"461212",Comercio al por menor de cerveza,0 a 5 personas,CALLE,Manuel J. Clouthier,CALLE,Antonio I. Villarreal,CALLE,Licenciado Adolfo Rulz Cortines,CALLE,Antonio Doaz Soto,"339",,,,"0",,COLONIA,VISTA MONTAzA,,,,"66216","19",NUEVO LENN,"019",San Pedro Garza Garcla,"0001",San Pedro Garza Garcla,"0327","033",,,,Fijo,25.67903153,-100.40736393,2020-04
"3019309",TIENDA DE ABARROTES MARY,,"462112",Comercio al por menor en minisupers,0 a 5 personas,CALLE,LICENCIADO ADOLFO RUIZ CORTINES,CALLE,ADOLFO DE LA HUERTA,CALLE,GENERAL BERNARDO REYES,CALLE,ARTURO B. DE LA GARZA,"101",,,,,,COLONIA,VISTA MONTAEA,,,,"66216","19",NUEVO LENN,"019",San Pedro Garza GarcAa,"0001",San Pedro Garza GarcAa,"0327","027",,,,Fijo,25.67972919,-100.40662118,2010-07
